variant,query_id,avg_relevance,ndcg@10,recall@10,recall@50,recall@100,precision@10,n_results,n_scored,n_missing,n_relevant
bm25,252,1.0,1.0,0.027932960893854747,0.05865921787709497,0.05865921787709497,1.0,100,10,39,358
bm25,253,0.6,0.741569596191332,0.08620689655172414,0.35344827586206895,0.35344827586206895,1.0,100,10,9,116
bm25,254,0.875,0.7686746073530049,0.04040404040404041,0.04040404040404041,0.04040404040404041,1.0,100,8,92,198
bm25,255,1.0,1.0,0.04926108374384237,0.24630541871921183,0.35960591133004927,1.0,100,10,1,203
bm25,256,0.95,0.9593281318415723,0.07874015748031496,0.3858267716535433,0.4409448818897638,1.0,100,10,0,127
bm25,257,0.75,0.7477746607527129,0.006711409395973154,0.036539895600298286,0.06785980611483967,0.9,100,10,0,1341
bm25,258,0.85,0.8335131460415234,0.07142857142857142,0.15873015873015872,0.15873015873015872,0.9,100,10,24,126
bm25,259,0.5,1.0,0.01579778830963665,0.07898894154818326,0.10268562401263823,1.0,100,10,7,633
bm25,260,1.0,1.0,0.20833333333333334,1.0,1.0,1.0,100,10,0,48
bm25,261,0.95,0.9355366141346171,0.05714285714285714,0.2857142857142857,0.56,1.0,100,10,0,175
bm25,262,1.0,1.0,0.07352941176470588,0.3602941176470588,0.3602941176470588,1.0,100,10,2,136
bm25,263,0.55,0.6347799995508449,0.056,0.152,0.152,0.7,100,10,16,125
bm25,264,1.0,1.0,0.01669449081803005,0.07178631051752922,0.12520868113522537,1.0,100,10,0,599
bm25,265,0.4,0.8268133666517739,0.011851851851851851,0.06666666666666667,0.1111111111111111,0.8,100,10,2,675
bm25,266,0.5,0.7626271450757109,0.02857142857142857,0.14285714285714285,0.1742857142857143,1.0,100,10,0,350
bm25,267,0.6,1.0,0.06493506493506493,0.3246753246753247,0.5844155844155844,1.0,100,10,1,154
bm25,268,0.55,1.0,0.11904761904761904,0.5952380952380952,0.8928571428571429,1.0,100,10,0,84
bm25,269,0.4,0.8389574121760601,0.08602150537634409,0.3548387096774194,0.3548387096774194,0.8,100,10,34,93
bm25,270,1.0,1.0,0.10638297872340426,0.5319148936170213,0.8829787234042553,1.0,100,10,0,94
bm25,271,0.55,1.0,0.10869565217391304,0.5434782608695652,0.5543478260869565,1.0,100,10,3,92
bm25,272,0.3,0.44585678903770415,0.06976744186046512,0.46511627906976744,0.4883720930232558,0.6,100,10,2,86
bm25,273,0.6,0.7841950610360567,0.10869565217391304,0.5217391304347826,0.6521739130434783,1.0,100,10,0,92
bm25,274,0.55,1.0,0.10416666666666667,0.4583333333333333,0.625,1.0,100,10,0,96
bm25,275,0.9,0.903802393549052,0.08,0.4,0.44,1.0,100,10,0,125
bm25,276,0.5,1.0,0.0273972602739726,0.136986301369863,0.27123287671232876,1.0,100,10,0,365
bm25,277,0.55,0.3879881445195147,0.04081632653061224,0.10714285714285714,0.10714285714285714,0.8,100,10,28,196
bm25,278,0.4,0.40533390415356035,0.1038961038961039,0.5064935064935064,0.6883116883116883,0.8,100,10,1,77
bm25,279,0.55,1.0,0.02702702702702703,0.13513513513513514,0.22702702702702704,1.0,100,10,5,370
bm25,280,0.5,0.800693766409882,0.0660377358490566,0.0660377358490566,0.0660377358490566,1.0,100,7,93,106
bm25,281,0.55,1.0,0.19607843137254902,0.803921568627451,0.8823529411764706,1.0,100,10,0,51
bm25,282,0.55,1.0,0.07751937984496124,0.3875968992248062,0.3953488372093023,1.0,100,10,4,129
bm25,283,0.35,0.7583111090307536,0.05660377358490566,0.2358490566037736,0.2358490566037736,0.6,100,10,7,106
bm25,284,0.5,1.0,0.0364963503649635,0.10218978102189781,0.14233576642335766,1.0,100,10,8,274
bm25,285,0.45,0.43640486427592434,0.0782608695652174,0.41739130434782606,0.6869565217391305,0.9,100,10,2,115
bm25,286,0.5,1.0,0.05847953216374269,0.27485380116959063,0.27485380116959063,1.0,100,10,0,171
bm25,287,0.55,0.45148175725117484,0.09523809523809523,0.47619047619047616,0.7142857142857143,1.0,100,10,0,105
bm25,288,0.5,1.0,0.0970873786407767,0.46601941747572817,0.6116504854368932,1.0,100,10,0,103
bm25,289,0.95,0.9540753572988657,0.04310344827586207,0.21551724137931033,0.36637931034482757,1.0,100,10,0,232
bm25,290,0.5,1.0,0.05952380952380952,0.2976190476190476,0.3630952380952381,1.0,100,10,10,168
bm25,291,0.5,0.41421356237309515,0.04739336492890995,0.10900473933649289,0.10900473933649289,1.0,100,10,20,211
bm25,292,0.55,0.5627123834841229,0.06164383561643835,0.2534246575342466,0.2534246575342466,0.9,100,10,20,146
bm25,293,0.55,0.5431403341038608,0.13513513513513514,0.5405405405405406,0.5405405405405406,1.0,100,10,1,74
bm25,294,0.5,1.0,0.10204081632653061,0.4897959183673469,0.7653061224489796,1.0,100,10,0,98
bm25,295,0.5555555555555556,0.5162433433744082,0.06716417910447761,0.06716417910447761,0.06716417910447761,1.0,100,9,91,134
bm25,296,0.5,0.9402113519499152,0.052941176470588235,0.28823529411764703,0.5176470588235295,0.9,100,10,0,170
bm25,297,0.4,0.4941431799588849,0.0707070707070707,0.18181818181818182,0.18181818181818182,0.7,100,10,13,99
bm25,298,0.6,0.5112053250876826,0.10204081632653061,0.5102040816326531,0.8469387755102041,1.0,100,10,0,98
bm25,300,0.5,0.6632892366558503,0.008992805755395683,0.044964028776978415,0.08992805755395683,1.0,100,10,0,1112
bm25,301,0.5,0.6632892366558503,0.0684931506849315,0.3356164383561644,0.3835616438356164,1.0,100,10,13,146
bm25,302,1.0,1.0,0.04739336492890995,0.23696682464454977,0.41232227488151657,1.0,100,10,0,211
bm25,303,0.85,0.9502937548602144,0.15151515151515152,0.5909090909090909,0.5909090909090909,1.0,100,10,0,66
bm25,304,0.1,0.14201905717762706,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.2,100,10,47,35
bm25,305,0.95,0.957024409423078,0.034129692832764506,0.17064846416382254,0.3003412969283277,1.0,100,10,0,293
bm25,306,0.6,0.9586570751005039,0.1111111111111111,0.5555555555555556,0.7222222222222222,1.0,100,10,0,90
bm25,307,0.75,0.9033906262563672,0.057803468208092484,0.28901734104046245,0.5606936416184971,1.0,100,10,0,173
bm25,308,0.45,0.6172362544573223,0.018480492813141684,0.09650924024640657,0.15195071868583163,0.9,100,10,0,487
bm25,309,0.25,0.5582604437617527,0.19230769230769232,0.5769230769230769,0.5769230769230769,0.5,100,10,1,26
bm25,310,0.5,0.8482904725604088,0.013729977116704805,0.07322654462242563,0.13501144164759726,0.6,100,10,2,437
bm25,311,0.55,0.7153746978593003,0.0166358595194085,0.08872458410351201,0.12754158964879853,0.9,100,10,4,541
bm25,312,0.75,0.7943488781503529,0.08403361344537816,0.42016806722689076,0.773109243697479,1.0,100,10,0,119
bm25,313,0.65,1.0,0.136986301369863,0.6027397260273972,0.821917808219178,1.0,100,10,0,73
bm25,314,0.5,0.41421356237309515,0.07092198581560284,0.3546099290780142,0.5815602836879432,1.0,100,10,0,141
bm25,315,0.7,1.0,0.16129032258064516,0.5483870967741935,0.5483870967741935,1.0,100,10,0,62
bm25,316,0.55,1.0,0.030211480362537766,0.1510574018126888,0.3021148036253776,1.0,100,10,0,331
bm25,317,0.6,1.0,0.029585798816568046,0.14792899408284024,0.2485207100591716,1.0,100,10,0,338
bm25,318,0.5,0.7626271450757109,0.07142857142857142,0.35714285714285715,0.6642857142857143,1.0,100,10,1,140
bm25,319,0.55,1.0,0.05917159763313609,0.26627218934911245,0.40828402366863903,1.0,100,10,1,169
bm25,320,0.55,1.0,0.1282051282051282,0.6410256410256411,0.7948717948717948,1.0,100,10,0,78
bm25,321,0.55,1.0,0.03367003367003367,0.16835016835016836,0.32323232323232326,1.0,100,10,0,297
bm25,322,0.5,1.0,0.04149377593360996,0.2074688796680498,0.4107883817427386,1.0,100,10,0,241
bm25,323,0.55,1.0,0.08,0.4,0.688,1.0,100,10,0,125
bm25,324,0.55,1.0,0.09523809523809523,0.47619047619047616,0.780952380952381,1.0,100,10,0,105
bm25,325,0.35,0.37404092681744694,0.05813953488372093,0.19767441860465115,0.19767441860465115,0.5,100,10,7,86
bm25,326,0.55,1.0,0.0353356890459364,0.17667844522968199,0.303886925795053,1.0,100,10,0,283
bm25,327,0.6,0.5581255916467515,0.11235955056179775,0.5617977528089888,0.6404494382022472,1.0,100,10,0,89
bm25,328,0.55,1.0,0.015455950540958269,0.07727975270479134,0.08809891808346214,1.0,100,10,14,647
bm25,329,0.6,1.0,0.12195121951219512,0.573170731707317,0.573170731707317,1.0,100,10,0,82
bm25,330,0.2,0.5596400195120226,0.02631578947368421,0.03508771929824561,0.043859649122807015,0.3,100,10,0,114
bm25,331,0.6,0.6244840704207163,0.018867924528301886,0.07358490566037736,0.07358490566037736,1.0,100,10,37,530
bm25,332,0.55,1.0,0.0071174377224199285,0.03558718861209965,0.06690391459074733,1.0,100,10,0,1405
bm25,333,0.9,0.8211975446975007,0.12048192771084337,0.6024096385542169,0.7710843373493976,1.0,100,10,0,83
bm25,334,0.65,0.8969489326138154,0.14,0.44,0.76,0.7,100,10,1,50
bm25,335,1.0,1.0,0.23809523809523808,1.0,1.0,1.0,55,10,0,42
bm25,336,0.4,0.5971584274016367,0.02040816326530612,0.12244897959183673,0.1836734693877551,0.7,100,10,3,343
bm25,337,1.0,1.0,0.08264462809917356,0.36363636363636365,0.6694214876033058,1.0,100,10,0,121
bm25,338,0.55,1.0,0.05714285714285714,0.2857142857142857,0.5428571428571428,1.0,100,10,0,175
bm25,339,0.7,0.8336884729481786,0.07692307692307693,0.08653846153846154,0.09615384615384616,0.8,100,10,0,104
bm25,340,0.6,0.8536253665828569,0.022222222222222223,0.12098765432098765,0.22469135802469137,0.9,100,10,0,405
bm25,341,1.0,1.0,0.05025125628140704,0.25125628140703515,0.4472361809045226,1.0,100,10,0,199
bm25,342,0.6,1.0,0.020964360587002098,0.10482180293501048,0.16561844863731656,1.0,100,10,2,477
bm25,343,0.5,1.0,0.08695652173913043,0.11304347826086956,0.11304347826086956,1.0,100,10,66,115
bm25,344,0.4,0.8553475075669356,0.07017543859649122,0.15789473684210525,0.15789473684210525,0.8,100,10,61,114
bm25,345,0.0,0.0,0.0,0.001321003963011889,0.01453104359313078,0.0,100,10,2,757
bm25,346,0.9,0.9220599369634924,0.11363636363636363,0.5113636363636364,0.5113636363636364,1.0,100,10,0,88
bm25,347,0.5,1.0,0.017513134851138354,0.08756567425569177,0.08756567425569177,1.0,100,10,11,571
bm25,348,,,0.0,0.0,0.0,,100,0,100,2
bm25,349,0.55,0.6837553989735177,0.10526315789473684,0.47368421052631576,0.47368421052631576,1.0,100,10,0,95
bm25,351,0.5,1.0,0.014184397163120567,0.07092198581560284,0.13049645390070921,1.0,100,10,1,705
bm25,352,1.0,1.0,0.3448275862068966,1.0,1.0,1.0,29,10,0,29
bm25,353,0.55,1.0,0.4,0.88,0.88,1.0,32,10,0,25
bm25,354,0.5,1.0,0.007288629737609329,0.03644314868804665,0.06924198250728864,1.0,100,10,0,1372
bm25,355,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,30,10,0,30
bm25,356,0.45,0.7799082337019199,0.009554140127388535,0.050955414012738856,0.09341825902335456,0.9,100,10,0,942
bm25,357,0.7,0.6087964172652133,0.1694915254237288,0.847457627118644,0.9491525423728814,1.0,100,10,0,59
bm25,358,0.65,0.904843085643168,0.07964601769911504,0.39823008849557523,0.39823008849557523,0.9,100,10,1,113
bm25,359,0.85,0.8567729839078989,0.06896551724137931,0.3103448275862069,0.3448275862068966,1.0,100,10,1,145
bm25,360,0.5,1.0,0.08,0.136,0.136,1.0,100,10,44,125
bm25,361,1.0,1.0,0.4,1.0,1.0,1.0,25,10,0,25
bm25,362,0.5,1.0,0.044642857142857144,0.15178571428571427,0.15178571428571427,1.0,100,10,16,224
bm25,363,0.5,0.7626271450757109,0.007246376811594203,0.036231884057971016,0.06956521739130435,1.0,100,10,1,1380
bm25,364,0.5,1.0,0.2222222222222222,1.0,1.0,1.0,48,10,0,45
bm25,365,0.45,0.5574804340452308,0.21739130434782608,0.9565217391304348,1.0,0.5,100,10,0,23
bm25,366,,,,,,,20,0,20,0
bm25,367,0.7,0.6427617215926003,0.04591836734693878,0.10204081632653061,0.10204081632653061,0.9,100,10,28,196
bm25,368,1.0,1.0,0.08333333333333333,0.4166666666666667,0.6083333333333333,1.0,100,10,0,120
bm25,369,0.5,0.6632892366558503,0.027777777777777776,0.1388888888888889,0.2638888888888889,1.0,100,10,2,360
bm25,370,,,0.0,0.0,0.0,,100,0,100,3
bm25,371,0.2,0.13312301702760412,0.030927835051546393,0.08247422680412371,0.08247422680412371,0.3,100,10,0,97
bm25,372,0.55,1.0,0.20833333333333334,0.9791666666666666,1.0,1.0,52,10,0,48
bm25,373,0.45,0.8899541168509598,0.0028680688336520078,0.01561504142766093,0.029636711281070746,0.9,100,10,0,3138
bm25,374,0.45,0.7799082337019199,0.06382978723404255,0.3475177304964539,0.48226950354609927,0.9,100,10,4,141
bm25,375,0.5,1.0,0.04830917874396135,0.24154589371980675,0.2608695652173913,1.0,100,10,10,207
bm25,376,0.65,1.0,0.00700770847932726,0.03433777154870357,0.049754730203223546,1.0,100,10,0,1427
bm25,377,0.5,1.0,0.07462686567164178,0.373134328358209,0.6865671641791045,1.0,100,10,1,134
bm25,378,0.5,1.0,0.017825311942959002,0.08912655971479501,0.17825311942959002,1.0,100,10,0,561
bm25,379,0.5,1.0,0.14084507042253522,0.6056338028169014,0.6056338028169014,1.0,100,10,1,71
bm25,380,0.8,1.0,0.2222222222222222,0.8888888888888888,0.9111111111111111,1.0,100,10,0,45
bm25,381,0.5,1.0,0.125,0.625,0.75,1.0,100,10,3,80
bm25,382,0.6,0.7402322084872248,0.18181818181818182,0.8909090909090909,0.9818181818181818,1.0,100,10,1,55
bm25,383,,,0.0,0.0,0.0,,0,0,0,3
bm25,384,1.0,1.0,0.16393442622950818,0.45901639344262296,0.45901639344262296,1.0,100,10,2,61
bm25,385,0.5,1.0,0.37037037037037035,0.9629629629629629,0.9629629629629629,1.0,100,10,0,27
bm25,386,0.15,0.393758437646072,0.015228426395939087,0.050761421319796954,0.050761421319796954,0.3,100,10,10,197
bm25,387,0.5,1.0,0.10869565217391304,0.5434782608695652,0.5434782608695652,1.0,100,10,0,92
bm25,388,0.4,0.8415908474314975,0.13333333333333333,0.5166666666666667,0.5166666666666667,0.8,100,10,3,60
bm25,389,0.8,0.8080020672761842,0.030959752321981424,0.15479876160990713,0.23219814241486067,1.0,100,10,1,323
bm25,390,0.5,1.0,0.16393442622950818,0.4262295081967213,0.4262295081967213,1.0,100,10,1,61
bm25,391,0.8,0.7987747041400782,0.043668122270742356,0.2183406113537118,0.2445414847161572,1.0,100,10,3,229
bm25,392,0.5,1.0,0.028985507246376812,0.14492753623188406,0.2898550724637681,1.0,100,10,0,345
bm25,393,0.3,0.48253875008738417,0.08,0.52,0.7866666666666666,0.6,100,10,0,75
bm25,394,0.45,0.9305687780632228,0.08737864077669903,0.13592233009708737,0.13592233009708737,0.9,100,10,43,103
bm25,395,0.4,0.7065443116025597,0.5,0.8125,0.8125,0.8,100,10,50,16
bm25,396,0.55,1.0,0.07575757575757576,0.26515151515151514,0.26515151515151514,1.0,100,10,18,132
bm25,397,0.5,1.0,0.020366598778004074,0.10183299389002037,0.1975560081466395,1.0,100,10,0,491
bm25,398,0.9,0.8611375561264454,0.10843373493975904,0.3132530120481928,0.3132530120481928,0.9,100,10,3,83
bm25,399,0.5,1.0,0.14705882352941177,0.7352941176470589,0.7794117647058824,1.0,100,10,0,68
bm25,400,0.5,1.0,0.4166666666666667,0.5,0.5,1.0,100,10,67,24
bm25,401,0.9,0.8541928778177615,0.18518518518518517,0.7407407407407407,0.7407407407407407,1.0,100,10,3,54
bm25,402,0.55,0.5111601601512273,0.04424778761061947,0.22123893805309736,0.4424778761061947,1.0,100,10,0,226
bm25,403,0.65,0.5842438077967678,0.08064516129032258,0.20967741935483872,0.20967741935483872,1.0,100,10,32,124
bm25,404,0.5,0.5563847904658876,0.019157088122605363,0.09578544061302682,0.15900383141762453,1.0,100,10,0,522
bm25,405,0.5,1.0,0.028985507246376812,0.14492753623188406,0.15942028985507245,1.0,100,10,5,345
bm25,406,0.9,0.9220599369634924,0.12987012987012986,0.6233766233766234,0.8441558441558441,1.0,100,10,0,77
bm25,407,0.5,0.41421356237309515,0.030211480362537766,0.1510574018126888,0.26586102719033233,1.0,100,10,0,331
bm25,408,0.95,0.9186562636831443,0.09803921568627451,0.49019607843137253,0.6764705882352942,1.0,100,10,0,102
bm25,409,0.5,0.3973667229748239,0.0029411764705882353,0.01437908496732026,0.01895424836601307,0.9,100,10,0,3060
bm25,410,0.45,0.43933808068936026,0.07291666666666667,0.40625,0.625,0.7,100,10,0,96
bm25,411,1.0,1.0,0.02865329512893983,0.14326647564469913,0.2836676217765043,1.0,100,10,0,349
bm25,412,0.55,1.0,0.009578544061302681,0.04789272030651341,0.07375478927203065,1.0,100,10,2,1044
bm25,413,0.55,1.0,0.017825311942959002,0.08912655971479501,0.15508021390374332,1.0,100,10,2,561
bm25,414,1.0,1.0,0.02666666666666667,0.13333333333333333,0.26666666666666666,1.0,100,10,0,375
bm25,415,1.0,1.0,0.08130081300813008,0.4065040650406504,0.7398373983739838,1.0,100,10,0,123
bm25,416,0.5,1.0,0.00693000693000693,0.03465003465003465,0.06652806652806653,1.0,100,10,2,1443
bm25,417,1.0,1.0,0.017793594306049824,0.08896797153024912,0.15658362989323843,1.0,100,10,2,562
bm25,418,0.95,0.8710732282692343,0.01002004008016032,0.04909819639278557,0.09819639278557114,1.0,100,10,0,998
bm25,419,1.0,0.5637884576902256,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.0,100,4,96,21
bm25,420,1.0,1.0,0.010101010101010102,0.050505050505050504,0.1,1.0,100,10,0,990
bm25,421,1.0,1.0,0.013869625520110958,0.06934812760055478,0.1262135922330097,1.0,100,10,0,721
bm25,422,0.7,0.6894672586980134,0.0026109660574412533,0.01370757180156658,0.024804177545691905,0.8,100,10,0,3064
bm25,423,0.9,0.9305687780632227,0.021479713603818614,0.11455847255369929,0.20286396181384247,0.9,100,10,1,419
bm25,424,0.45,0.5910745107653902,0.0223463687150838,0.05027932960893855,0.06424581005586592,0.8,100,10,4,358
bm25,425,0.75,0.6735413212529039,0.013888888888888888,0.06805555555555555,0.07777777777777778,1.0,100,10,4,720
bm25,426,0.8,0.8521705090845474,0.006535947712418301,0.035130718954248366,0.05555555555555555,0.8,100,10,0,1224
bm25,427,0.5,1.0,0.01597444089456869,0.07987220447284345,0.08146964856230032,1.0,100,10,16,626
bm25,428,0.8,0.7305308219906882,0.02109704641350211,0.0759493670886076,0.0759493670886076,1.0,100,10,8,474
bm25,429,0.6,0.5156639433667494,0.01949317738791423,0.08966861598440545,0.17738791423001948,1.0,100,10,1,513
bm25,430,0.75,0.6370465788578616,0.012618296529968454,0.07097791798107256,0.11987381703470032,0.8,100,10,1,634
bm25,431,0.95,0.9627318051219201,0.06493506493506493,0.3246753246753247,0.5324675324675324,1.0,100,10,0,154
bm25,432,0.95,0.9186562636831443,0.05747126436781609,0.28735632183908044,0.47126436781609193,1.0,100,10,0,174
bm25,433,1.0,1.0,0.04132231404958678,0.2066115702479339,0.4090909090909091,1.0,100,10,0,242
bm25,434,0.95,0.9593281318415723,0.007288629737609329,0.03571428571428571,0.0619533527696793,1.0,100,10,0,1372
bm25,435,0.85,0.8738315718438642,0.028169014084507043,0.1352112676056338,0.2563380281690141,1.0,100,10,0,355
bm25,436,0.9,0.9152645317637823,0.04807692307692308,0.2403846153846154,0.30288461538461536,1.0,100,10,1,208
bm25,437,0.7,0.593604006403257,0.055865921787709494,0.25139664804469275,0.25139664804469275,1.0,100,10,7,179
bm25,438,1.0,1.0,0.06451612903225806,0.3225806451612903,0.5225806451612903,1.0,100,10,2,155
bm25,439,1.0,1.0,0.004111842105263158,0.02055921052631579,0.04111842105263158,1.0,100,10,0,2432
bm25,440,0.7,0.5894965823394741,0.01310615989515072,0.0655307994757536,0.1127129750982962,1.0,100,10,1,763
bm25,441,1.0,1.0,0.010030090270812437,0.03911735205616851,0.05717151454363089,1.0,100,10,2,997
bm25,442,0.95,0.9501243164282663,0.02444987775061125,0.10024449877750612,0.12224938875305623,1.0,100,10,0,409
bm25,443,0.9,0.9363792118010481,0.025280898876404494,0.06460674157303371,0.06460674157303371,0.9,100,10,25,356
bm25,444,0.45,0.3945472152941427,0.01904761904761905,0.10476190476190476,0.1365079365079365,0.6,100,10,3,315
bm25,445,0.8,0.8500983178102612,0.027777777777777776,0.12037037037037036,0.20679012345679013,0.9,100,10,5,324
bm25,446,0.8,0.8115558478722845,0.0022889842632331904,0.0117310443490701,0.01630901287553648,0.8,100,10,4,3495
bm25,447,0.5,0.601226637232963,0.04807692307692308,0.1971153846153846,0.1971153846153846,1.0,100,10,6,208
bm25,448,0.55,0.46973930066561526,0.050505050505050504,0.13131313131313133,0.13131313131313133,1.0,100,10,35,198
bm25,449,0.9,0.8611375561264454,0.05454545454545454,0.1696969696969697,0.1696969696969697,0.9,100,10,70,165
bm25,451,0.4,0.8318477135310891,0.07920792079207921,0.1782178217821782,0.1782178217821782,0.8,100,10,16,101
bm25,452,0.5,1.0,0.09523809523809523,0.10476190476190476,0.10476190476190476,1.0,100,10,48,105
bm25,453,0.6,0.5100138886459629,0.0847457627118644,0.11016949152542373,0.11016949152542373,1.0,100,10,85,118
bm25,454,0.1,0.28952298823485745,0.025,0.075,0.075,0.2,100,10,1,80
bm25,455,0.5,0.6632892366558503,0.09174311926605505,0.45871559633027525,0.7522935779816514,1.0,100,10,2,109
bm25,456,0.65,0.5515257167776206,0.05128205128205128,0.2564102564102564,0.3641025641025641,1.0,100,10,0,195
bm25,457,0.5,1.0,0.057803468208092484,0.28901734104046245,0.5780346820809249,1.0,100,10,0,173
bm25,458,0.3,0.4362115423097744,0.06315789473684211,0.14736842105263157,0.14736842105263157,0.6,100,10,1,95
bm25,459,0.85,0.7767366644416306,0.04878048780487805,0.24390243902439024,0.36097560975609755,1.0,100,10,5,205
bm25,460,0.4,0.32582102830591875,0.09523809523809523,0.42857142857142855,0.42857142857142855,0.8,100,10,8,84
bm25,461,0.7,1.0,0.1724137931034483,0.6206896551724138,0.6206896551724138,1.0,100,10,1,58
bm25,462,,,0.0,0.0,0.0,,100,0,100,1
